idx,block,trial,stimuli,reward,response,trialtype,regret
2,5,12,blue/red,40,blue,decision,20
2,5,13,blue/red,80,blue,decision,0
2,5,14,red/yellow,60,red,catch,0
2,5,15,red/blue,60,red,decision,20
2,5,16,yellow/red,20,yellow,catch,40
2,5,17,green/yellow,0,green,decision,20
2,5,18,red/green,60,red,catch,0
2,5,19,green/red,40,green,catch,20
2,5,20,red/blue,60,red,decision,0
2,5,21,blue/red,80,blue,decision,0
2,5,22,green/yellow,0,green,decision,20
2,5,23,green/yellow,40,green,decision,0
2,5,24,green/yellow,40,green,decision,0
2,5,25,blue/red,80,blue,decision,0
2,5,26,yellow/blue,20,yellow,catch,60
2,5,27,green/yellow,40,green,decision,0
2,5,28,blue/red,80,blue,decision,0
2,5,29,blue/green,80,blue,catch,0
2,5,30,green/blue,40,green,catch,40
2,5,31,yellow/red,20,yellow,catch,40
2,5,32,blue/yellow,40,blue,catch,0
2,5,33,green/blue,0,green,catch,40
2,5,34,green/blue,40,green,catch,40
2,5,35,red/blue,60,red,decision,20
2,5,36,green/yellow,20,yellow,decision,20
2,5,37,red/blue,60,red,decision,20
2,5,38,yellow/green,20,yellow,decision,20
2,5,39,red/yellow,60,red,catch,0
2,5,40,blue/red,80,blue,decision,0
2,6,1,blue/yellow,40,blue,catch,0
2,6,2,red/blue,60,red,decision,0
2,6,3,red/blue,80,blue,decision,0
2,6,4,green/yellow,0,green,decision,20
2,6,5,red/green,60,red,catch,0
2,6,6,yellow/blue,20,yellow,catch,20
2,6,7,green/red,40,green,catch,20
2,6,8,blue/red,80,blue,decision,0
2,6,9,red/yellow,60,red,catch,0
2,6,10,green/red,40,green,catch,20
2,6,11,yellow/red,20,yellow,catch,40
2,6,12,yellow/green,20,yellow,decision,20
2,6,13,green/blue,40,green,catch,40
2,6,14,blue/red,80,blue,decision,0
2,6,15,red/blue,60,red,decision,0
2,6,16,yellow/green,20,yellow,decision,0
2,6,17,yellow/green,0,green,decision,20
2,6,18,green/yellow,40,green,decision,0
2,6,19,red/blue,60,red,decision,0
2,6,20,red/green,60,red,catch,0
2,6,21,green/red,0,green,catch,60
2,6,22,yellow/green,20,yellow,decision,20
2,6,23,yellow/green,20,yellow,decision,0
2,6,24,red/blue,60,red,decision,20
2,6,25,blue/yellow,80,blue,catch,0
2,6,26,blue/green,40,blue,catch,0
2,6,27,red/blue,60,red,decision,0
2,6,28,yellow/green,20,yellow,decision,0
2,6,29,yellow/blue,20,yellow,catch,20
2,6,30,red/green,60,red,catch,0
2,6,31,green/yellow,0,green,decision,20
2,6,32,red/yellow,60,red,catch,0
2,6,33,green/yellow,0,green,decision,20
2,6,34,blue/red,40,blue,decision,20
2,6,35,green/red,40,green,catch,20
2,6,36,red/blue,60,red,decision,20
2,6,37,green/yellow,40,green,decision,0
2,6,38,green/yellow,40,green,decision,0
2,6,39,yellow/green,20,yellow,decision,0
2,6,40,red/blue,60,red,decision,0
3,1,1,green/yellow,40,green,decision,0
3,1,2,yellow/green,20,yellow,decision,0
3,1,3,yellow/green,40,green,decision,0
3,1,4,green/red,0,green,catch,60
3,1,5,yellow/green,20,yellow,decision,20
3,1,6,red/yellow,20,yellow,catch,40
3,1,7,red/yellow,60,red,catch,0
3,1,8,yellow/green,20,yellow,decision,20
3,1,9,green/blue,0,green,catch,80
3,1,10,blue/red,40,blue,decision,20
3,1,11,blue/red,60,red,decision,20
3,1,12,yellow/blue,20,yellow,catch,20
3,1,13,blue/red,40,blue,decision,20
3,1,14,green/yellow,40,green,decision,0
3,1,15,blue/red,60,red,decision,0
3,1,16,blue/red,80,blue,decision,0
3,1,17,red/blue,60,red,decision,20
3,1,18,green/yellow,0,green,decision,20
3,1,19,blue/yellow,40,blue,catch,0
3,1,20,green/yellow,0,green,decision,20
3,1,21,red/blue,60,red,decision,20
3,1,22,yellow/blue,20,yellow,catch,20
3,1,23,blue/yellow,40,blue,catch,0
3,1,24,blue/red,40,blue,decision,20
3,1,25,yellow/green,20,yellow,decision,20
3,1,26,green/red,0,green,catch,60
3,1,27,yellow/green,20,yellow,decision,20
3,1,28,blue/red,40,blue,decision,20
3,1,29,yellow/blue,20,yellow,catch,20
3,1,30,red/blue,60,red,decision,0
3,1,31,green/yellow,40,green,decision,0
3,1,32,blue/yellow,80,blue,catch,0
3,1,33,yellow/red,20,yellow,catch,40
3,1,34,green/red,0,green,catch,60
3,1,35,yellow/green,20,yellow,decision,0
3,1,36,red/yellow,60,red,catch,0
3,1,37,blue/yellow,40,blue,catch,0
3,1,38,yellow/green,20,yellow,decision,0
3,1,39,yellow/blue,20,yellow,catch,60
3,1,40,green/yellow,40,green,decision,0
3,2,1,red/blue,60,red,decision,20
3,2,2,yellow/green,20,yellow,decision,20
3,2,3,blue/red,40,blue,decision,20
3,2,4,green/yellow,40,green,decision,0
3,2,5,green/yellow,0,green,decision,20
3,2,6,yellow/blue,40,blue,catch,0
3,2,7,yellow/green,20,yellow,decision,0
3,2,8,green/yellow,40,green,decision,0
3,2,9,red/yellow,60,red,catch,0
3,2,10,yellow/green,20,yellow,decision,0
3,2,11,yellow/red,20,yellow,catch,40
3,2,12,blue/yellow,80,blue,catch,0
3,2,13,green/yellow,0,green,decision,20
3,2,14,yellow/blue,20,yellow,catch,60
3,2,15,blue/red,80,blue,decision,0
3,2,16,green/yellow,0,green,decision,20
3,2,17,red/blue,80,blue,decision,0
3,2,18,green/yellow,40,green,decision,0
3,2,19,blue/green,40,blue,catch,0
3,2,20,green/red,40,green,catch,20
3,2,21,green/yellow,40,green,decision,0
3,2,22,blue/green,80,blue,catch,0
3,2,23,green/yellow,40,green,decision,0
3,2,24,green/yellow,40,green,decision,0
3,2,25,yellow/green,20,yellow,decision,0
3,2,26,red/blue,60,red,decision,0
3,2,27,green/red,0,green,catch,60
3,2,28,red/green,60,red,catch,0
3,2,29,blue/green,0,green,catch,80
3,2,30,yellow/green,20,yellow,decision,0
3,2,31,red/blue,40,blue,decision,20
3,2,32,green/red,40,green,catch,20
3,2,33,yellow/red,60,red,catch,0
3,2,34,yellow/blue,20,yellow,catch,60
3,2,35,yellow/blue,20,yellow,catch,60
3,2,36,green/red,0,green,catch,60
3,2,37,red/blue,60,red,decision,20
3,2,38,yellow/green,40,green,decision,0
3,2,39,green/yellow,40,green,decision,0
3,2,40,red/blue,60,red,decision,0
3,3,1,blue/red,80,blue,decision,0
3,3,2,blue/red,40,blue,decision,20
3,3,3,blue/yellow,80,blue,catch,0
3,3,4,green/yellow,0,green,decision,20
3,3,5,blue/red,80,blue,decision,0
3,3,6,red/green,0,green,catch,60
3,3,7,green/red,0,green,catch,60
3,3,8,red/blue,60,red,decision,20
3,3,9,yellow/green,20,yellow,decision,0
3,3,10,yellow/green,20,yellow,decision,0
3,3,11,blue/yellow,40,blue,catch,0
3,3,12,green/yellow,20,yellow,decision,0
3,3,13,red/blue,60,red,decision,0
3,3,14,red/blue,60,red,decision,20
3,3,15,blue/red,40,blue,decision,20
3,3,16,green/yellow,0,green,decision,20
3,3,17,blue/red,80,blue,decision,0
3,3,18,yellow/blue,20,yellow,catch,20
3,3,19,red/blue,60,red,decision,20
3,3,20,green/red,60,red,catch,0
3,3,21,yellow/blue,20,yellow,catch,20
3,3,22,green/yellow,0,green,decision,20
3,3,23,red/yellow,60,red,catch,0
3,3,24,yellow/red,20,yellow,catch,40
3,3,25,green/yellow,0,green,decision,20
3,3,26,blue/red,40,blue,decision,20
3,3,27,red/yellow,60,red,catch,0
3,3,28,blue/red,40,blue,decision,20
3,3,29,red/blue,60,red,decision,20
3,3,30,blue/red,40,blue,decision,20
3,3,31,red/blue,60,red,decision,0
3,3,32,blue/yellow,40,blue,catch,0
3,3,33,green/blue,40,green,catch,0
3,3,34,green/yellow,40,green,decision,0
3,3,35,blue/green,40,green,catch,0
3,3,36,yellow/green,40,green,decision,0
3,3,37,blue/green,40,green,catch,40
3,3,38,yellow/red,20,yellow,catch,40
3,3,39,green/yellow,40,green,decision,0
3,3,40,yellow/red,20,yellow,catch,40
3,4,1,green/blue,0,green,catch,80
3,4,2,green/yellow,20,yellow,decision,20
3,4,3,yellow/green,20,yellow,decision,20
3,4,4,green/yellow,40,green,decision,0
3,4,5,yellow/blue,20,yellow,catch,60
3,4,6,yellow/blue,40,blue,catch,0
3,4,7,green/blue,40,green,catch,0
3,4,8,green/blue,0,green,catch,80
3,4,9,blue/red,80,blue,decision,0
3,4,10,yellow/green,20,yellow,decision,20
3,4,11,red/yellow,60,red,catch,0
3,4,12,yellow/green,20,yellow,decision,0
3,4,13,red/yellow,60,red,catch,0
3,4,14,yellow/green,20,yellow,decision,20
3,4,15,blue/red,40,blue,decision,20
3,4,16,yellow/green,20,yellow,decision,0
3,4,17,yellow/blue,20,yellow,catch,20
3,4,18,green/red,0,green,catch,60
3,4,19,red/blue,60,red,decision,20
3,4,20,red/blue,80,blue,decision,0
3,4,21,blue/green,80,blue,catch,0
3,4,22,yellow/green,20,yellow,decision,20
3,4,23,green/yellow,40,green,decision,0
3,4,24,green/blue,0,green,catch,80
3,4,25,red/green,60,red,catch,0
3,4,26,blue/red,40,blue,decision,20
3,4,27,yellow/green,20,yellow,decision,0
3,4,28,blue/green,40,blue,catch,0
3,4,29,blue/red,80,blue,decision,0
3,4,30,green/blue,0,green,catch,40
3,4,31,blue/red,80,blue,decision,0
3,4,32,blue/red,80,blue,decision,0
3,4,33,yellow/green,20,yellow,decision,0
3,4,34,green/yellow,20,yellow,decision,0
3,4,35,blue/red,40,blue,decision,20
3,4,36,blue/green,80,blue,catch,0
3,4,37,red/blue,60,red,decision,0
3,4,38,yellow/green,20,yellow,decision,20
3,4,39,green/yellow,0,green,decision,20
3,4,40,yellow/red,20,yellow,catch,40
3,5,1,green/yellow,40,green,decision,0
3,5,2,red/blue,60,red,decision,20
3,5,3,green/yellow,0,green,decision,20
3,5,4,red/green,60,red,catch,0
3,5,5,green/yellow,0,green,decision,20
3,5,6,red/green,60,red,catch,0
3,5,7,yellow/red,20,yellow,catch,40
3,5,8,red/blue,60,red,decision,20
3,5,9,green/yellow,40,green,decision,0
3,5,10,red/blue,60,red,decision,20
3,5,11,green/blue,0,green,catch,40
3,5,12,yellow/blue,20,yellow,catch,60
3,5,13,blue/red,80,blue,decision,0
3,5,14,green/yellow,0,green,decision,20
3,5,15,red/blue,60,red,decision,0
3,5,16,blue/red,40,blue,decision,20
3,5,17,blue/red,60,red,decision,0
3,5,18,red/green,60,red,catch,0
3,5,19,red/blue,60,red,decision,20
3,5,20,yellow/blue,20,yellow,catch,60
3,5,21,blue/yellow,20,yellow,catch,60
3,5,22,blue/yellow,80,blue,catch,0
3,5,23,yellow/green,20,yellow,decision,20
3,5,24,green/red,40,green,catch,20
3,5,25,yellow/green,20,yellow,decision,0
3,5,26,yellow/blue,20,yellow,catch,20
3,5,27,green/blue,40,green,catch,0
3,5,28,red/green,40,green,catch,20
3,5,29,blue/red,80,blue,decision,0
3,5,30,yellow/green,20,yellow,decision,20
3,5,31,blue/yellow,80,blue,catch,0
3,5,32,red/blue,60,red,decision,20
3,5,33,blue/red,80,blue,decision,0
3,5,34,yellow/green,20,yellow,decision,0
3,5,35,yellow/blue,40,blue,catch,0
3,5,36,blue/red,40,blue,decision,20
3,5,37,green/yellow,0,green,decision,20
3,5,38,blue/red,40,blue,decision,20
3,5,39,yellow/red,20,yellow,catch,40
3,5,40,yellow/green,20,yellow,decision,20
3,6,1,yellow/green,20,yellow,decision,20
3,6,2,green/red,40,green,catch,20
3,6,3,blue/yellow,40,blue,catch,0
3,6,4,yellow/green,20,yellow,decision,20
3,6,5,green/yellow,40,green,decision,0
3,6,6,red/blue,60,red,decision,0
3,6,7,yellow/green,20,yellow,decision,20
3,6,8,red/yellow,60,red,catch,0
3,6,9,blue/red,80,blue,decision,0
3,6,10,blue/green,40,blue,catch,0
3,6,11,blue/green,40,blue,catch,0
3,6,12,red/blue,60,red,decision,20
3,6,13,red/blue,40,blue,decision,20
3,6,14,green/blue,0,green,catch,80
3,6,15,red/blue,60,red,decision,0
3,6,16,red/blue,60,red,decision,20
3,6,17,green/blue,40,green,catch,0
3,6,18,blue/red,40,blue,decision,20
3,6,19,yellow/green,20,yellow,decision,20
3,6,20,red/blue,60,red,decision,20
3,6,21,blue/yellow,40,blue,catch,0
3,6,22,red/green,60,red,catch,0
3,6,23,green/yellow,40,green,decision,0
3,6,24,blue/yellow,40,blue,catch,0
3,6,25,green/yellow,40,green,decision,0
3,6,26,blue/green,0,green,catch,80
3,6,27,red/blue,60,red,decision,20
3,6,28,yellow/red,20,yellow,catch,40
3,6,29,green/blue,40,green,catch,0
3,6,30,red/blue,60,red,decision,20
3,6,31,green/yellow,40,green,decision,0
3,6,32,yellow/blue,20,yellow,catch,20
3,6,33,green/yellow,40,green,decision,0
3,6,34,yellow/red,20,yellow,catch,40
3,6,35,green/yellow,0,green,decision,20
3,6,36,yellow/green,0,green,decision,20
3,6,37,yellow/blue,40,blue,catch,0
3,6,38,blue/red,40,blue,decision,20
3,6,39,green/yellow,40,green,decision,0
3,6,40,blue/red,80,blue,decision,0
4,1,1,yellow/green,20,yellow,decision,20
4,1,2,red/blue,60,red,decision,20
4,1,3,blue/yellow,40,blue,catch,0
4,1,4,red/green,60,red,catch,0
4,1,5,red/blue,60,red,decision,20
4,1,6,red/blue,60,red,decision,0
4,1,7,yellow/red,20,yellow,catch,40
4,1,8,red/blue,60,red,decision,20
4,1,9,yellow/green,20,yellow,decision,0
4,1,10,green/red,60,red,catch,0
4,1,11,green/yellow,40,green,decision,0
4,1,12,yellow/green,20,yellow,decision,20
4,1,13,green/blue,0,green,catch,40
4,1,14,red/blue,60,red,decision,20
4,1,15,green/yellow,40,green,decision,0
4,1,16,red/green,60,red,catch,0
4,1,17,yellow/blue,20,yellow,catch,60
4,1,18,red/blue,60,red,decision,0
4,1,19,green/yellow,0,green,decision,20
4,1,20,blue/red,80,blue,decision,0
4,1,21,green/blue,40,green,catch,40
4,1,22,red/green,60,red,catch,0
4,1,23,green/blue,0,green,catch,80
4,1,24,green/yellow,40,green,decision,0
4,1,25,red/blue,60,red,decision,0
4,1,26,red/yellow,60,red,catch,0
4,1,27,yellow/green,20,yellow,decision,20
4,1,28,red/blue,60,red,decision,20
4,1,29,red/blue,60,red,decision,20
4,1,30,blue/yellow,40,blue,catch,0
4,1,31,red/blue,60,red,decision,0
4,1,32,blue/green,80,blue,catch,0
4,1,33,red/blue,80,blue,decision,0
4,1,34,yellow/red,20,yellow,catch,40
4,1,35,red/blue,60,red,decision,0
4,1,36,green/red,0,green,catch,60
4,1,37,blue/red,80,blue,decision,0
4,1,38,yellow/green,20,yellow,decision,0
4,1,39,blue/red,80,blue,decision,0
4,1,40,green/red,0,green,catch,60
4,2,1,green/yellow,0,green,decision,20
4,2,2,yellow/red,20,yellow,catch,40
4,2,3,yellow/blue,20,yellow,catch,20
4,2,4,yellow/green,20,yellow,decision,0
4,2,5,green/blue,0,green,catch,80
4,2,6,blue/red,80,blue,decision,0
4,2,7,red/green,60,red,catch,0
4,2,8,red/blue,60,red,decision,0
4,2,9,green/blue,40,green,catch,0
4,2,10,blue/green,40,blue,catch,0
4,2,11,green/yellow,40,green,decision,0
4,2,12,green/yellow,0,green,decision,20
4,2,13,blue/green,80,blue,catch,0
4,2,14,green/yellow,0,green,decision,20
4,2,15,green/yellow,40,green,decision,0
4,2,16,blue/red,40,blue,decision,20
4,2,17,blue/red,80,blue,decision,0
4,2,18,yellow/red,20,yellow,catch,40
4,2,19,yellow/green,20,yellow,decision,20
4,2,20,red/yellow,60,red,catch,0
4,2,21,red/blue,60,red,decision,0
4,2,22,red/green,60,red,catch,0
4,2,23,red/blue,60,red,decision,20
4,2,24,green/red,0,green,catch,60
4,2,25,red/blue,60,red,decision,0
4,2,26,blue/green,80,blue,catch,0
4,2,27,red/green,60,red,catch,0
4,2,28,green/yellow,0,green,decision,20
4,2,29,blue/red,40,blue,decision,20
4,2,30,blue/red,40,blue,decision,20
4,2,31,blue/red,80,blue,decision,0
4,2,32,red/blue,60,red,decision,20
4,2,33,red/yellow,60,red,catch,0
4,2,34,blue/red,80,blue,decision,0
4,2,35,red/yellow,60,red,catch,0
4,2,36,green/yellow,0,green,decision,20
4,2,37,yellow/green,20,yellow,decision,20
4,2,38,yellow/green,20,yellow,decision,0
4,2,39,red/yellow,60,red,catch,0
4,2,40,yellow/green,20,yellow,decision,20
4,3,1,blue/red,60,red,decision,20
4,3,2,blue/green,40,blue,catch,0
4,3,3,red/blue,60,red,decision,0
4,3,4,green/yellow,0,green,decision,20
4,3,5,green/yellow,40,green,decision,0
4,3,6,blue/red,80,blue,decision,0
4,3,7,green/red,40,green,catch,20
4,3,8,blue/red,60,red,decision,0
4,3,9,blue/green,80,blue,catch,0
4,3,10,red/yellow,60,red,catch,0
4,3,11,yellow/red,20,yellow,catch,40
4,3,12,yellow/green,20,yellow,decision,20
4,3,13,yellow/green,20,yellow,decision,20
4,3,14,blue/green,80,blue,catch,0
4,3,15,blue/red,80,blue,decision,0
4,3,16,red/blue,60,red,decision,0
4,3,17,yellow/red,20,yellow,catch,40
4,3,18,red/yellow,60,red,catch,0
4,3,19,red/blue,60,red,decision,0
4,3,20,red/blue,60,red,decision,0
4,3,21,yellow/green,20,yellow,decision,0
4,3,22,yellow/blue,20,yellow,catch,60
4,3,23,red/blue,60,red,decision,0
4,3,24,blue/green,80,blue,catch,0
4,3,25,blue/red,40,blue,decision,20
4,3,26,blue/yellow,40,blue,catch,0
4,3,27,red/yellow,60,red,catch,0
4,3,28,yellow/green,0,green,decision,20
4,3,29,green/red,0,green,catch,60
4,3,30,green/red,40,green,catch,20
4,3,31,green/yellow,20,yellow,decision,0
4,3,32,blue/red,40,blue,decision,20
4,3,33,green/yellow,40,green,decision,0
4,3,34,yellow/blue,20,yellow,catch,60
4,3,35,green/yellow,40,green,decision,0
4,3,36,blue/green,80,blue,catch,0
4,3,37,green/yellow,40,green,decision,0
4,3,38,blue/red,80,blue,decision,0
4,3,39,blue/red,80,blue,decision,0
4,3,40,red/blue,60,red,decision,0
4,4,1,red/blue,60,red,decision,0
4,4,2,green/yellow,40,green,decision,0
4,4,3,green/yellow,0,green,decision,20
4,4,4,blue/red,40,blue,decision,20
4,4,5,green/red,40,green,catch,20
4,4,6,yellow/blue,20,yellow,catch,20
4,4,7,yellow/green,20,yellow,decision,20
4,4,8,yellow/green,20,yellow,decision,0
4,4,9,blue/red,40,blue,decision,20
4,4,10,blue/red,40,blue,decision,20
4,4,11,green/yellow,40,green,decision,0
4,4,12,blue/green,80,blue,catch,0
4,4,13,red/blue,60,red,decision,20
4,4,14,red/blue,60,red,decision,0
4,4,15,yellow/green,20,yellow,decision,20
4,4,16,yellow/green,0,green,decision,20
4,4,17,yellow/green,20,yellow,decision,20
4,4,18,blue/red,60,red,decision,0
4,4,19,blue/red,40,blue,decision,20
4,4,20,green/blue,40,green,catch,40
4,4,21,red/yellow,60,red,catch,0
4,4,22,red/green,60,red,catch,0
4,4,23,green/yellow,0,green,decision,20
4,4,24,green/red,0,green,catch,60
4,4,25,blue/green,80,blue,catch,0
4,4,26,blue/yellow,80,blue,catch,0
4,4,27,green/yellow,20,yellow,decision,0
4,4,28,yellow/blue,20,yellow,catch,20
4,4,29,red/green,60,red,catch,0
4,4,30,yellow/blue,80,blue,catch,0
4,4,31,red/blue,40,blue,decision,20
4,4,32,red/blue,40,blue,decision,20
4,4,33,blue/green,40,blue,catch,0
4,4,34,yellow/blue,20,yellow,catch,20
4,4,35,yellow/green,20,yellow,decision,0
4,4,36,green/yellow,40,green,decision,0
4,4,37,green/yellow,40,green,decision,0
4,4,38,yellow/red,20,yellow,catch,40
4,4,39,red/yellow,60,red,catch,0
4,4,40,blue/red,80,blue,decision,0
4,5,1,yellow/green,20,yellow,decision,0
4,5,2,red/blue,60,red,decision,20
4,5,3,blue/red,40,blue,decision,20
4,5,4,red/blue,60,red,decision,20
4,5,5,green/yellow,0,green,decision,20
4,5,6,blue/yellow,40,blue,catch,0
4,5,7,blue/yellow,80,blue,catch,0
4,5,8,green/yellow,40,green,decision,0
4,5,9,green/yellow,40,green,decision,0
4,5,10,blue/yellow,80,blue,catch,0
4,5,11,green/red,40,green,catch,20
4,5,12,green/yellow,40,green,decision,0
4,5,13,red/yellow,60,red,catch,0
4,5,14,blue/red,40,blue,decision,20
4,5,15,yellow/red,20,yellow,catch,40
4,5,16,blue/red,40,blue,decision,20
4,5,17,red/green,60,red,catch,0
4,5,18,yellow/blue,20,yellow,catch,20
4,5,19,red/blue,60,red,decision,0
4,5,20,green/yellow,40,green,decision,0
4,5,21,green/yellow,0,green,decision,20
4,5,22,blue/green,40,blue,catch,0
4,5,23,blue/red,40,blue,decision,20
4,5,24,red/blue,60,red,decision,0
4,5,25,blue/yellow,80,blue,catch,0
4,5,26,blue/yellow,80,blue,catch,0
4,5,27,red/green,60,red,catch,0
4,5,28,yellow/green,40,green,decision,0
4,5,29,blue/red,40,blue,decision,20
4,5,30,yellow/green,20,yellow,decision,0
4,5,31,yellow/green,20,yellow,decision,0
4,5,32,green/red,40,green,catch,20
4,5,33,green/yellow,40,green,decision,0
4,5,34,yellow/red,20,yellow,catch,40
4,5,35,green/blue,40,green,catch,0
4,5,36,yellow/green,40,green,decision,0
4,5,37,green/blue,40,green,catch,0
4,5,38,blue/red,80,blue,decision,0
4,5,39,red/blue,60,red,decision,0
4,5,40,blue/red,40,blue,decision,20
4,6,1,blue/yellow,40,blue,catch,0
4,6,2,blue/red,40,blue,decision,20
4,6,3,red/yellow,60,red,catch,0
4,6,4,green/red,0,green,catch,60
4,6,5,yellow/green,20,yellow,decision,0
4,6,6,red/yellow,60,red,catch,0
4,6,7,red/blue,60,red,decision,20
4,6,8,blue/red,40,blue,decision,20
4,6,9,blue/green,40,blue,catch,0
4,6,10,blue/red,40,blue,decision,20
4,6,11,red/green,60,red,catch,0
4,6,12,green/blue,0,green,catch,40
4,6,13,blue/green,40,blue,catch,0
4,6,14,yellow/red,20,yellow,catch,40
4,6,15,red/blue,60,red,decision,0
4,6,16,yellow/green,20,yellow,decision,0
4,6,17,yellow/green,20,yellow,decision,20
4,6,18,yellow/green,20,yellow,decision,20
4,6,19,blue/red,40,blue,decision,20
4,6,20,red/blue,60,red,decision,20
4,6,21,red/blue,60,red,decision,20
4,6,22,green/yellow,40,green,decision,0
4,6,23,yellow/red,20,yellow,catch,40
4,6,24,blue/red,60,red,decision,20
4,6,25,blue/yellow,80,blue,catch,0
4,6,26,blue/yellow,40,blue,catch,0
4,6,27,blue/red,40,blue,decision,20
4,6,28,green/yellow,0,green,decision,20
4,6,29,yellow/red,20,yellow,catch,40
4,6,30,blue/red,40,blue,decision,20
4,6,31,red/green,60,red,catch,0
4,6,32,red/blue,60,red,decision,0
4,6,33,blue/red,80,blue,decision,0
4,6,34,yellow/green,20,yellow,decision,20
4,6,35,green/yellow,40,green,decision,0
4,6,36,blue/yellow,80,blue,catch,0
4,6,37,yellow/blue,20,yellow,catch,20
4,6,38,green/yellow,40,green,decision,0
4,6,39,yellow/green,20,yellow,decision,20
4,6,40,green/yellow,40,green,decision,0
5,1,1,green/yellow,40,green,decision,0
